N,X,Y,TAZ,TAZdist
12621,6156832.78060,2336194.93138,2279,0.000
12622,6156047.69189,2337276.43587,2279,0.000
12623,6091051.19053,2208646.01306,2211,0.000
12624,6091060.88499,2208885.40524,2211,0.000
12625,6098168.83231,2222506.16849,2211,0.000
12626,6096966.47291,2221005.26661,2211,0.000
12627,6092135.46735,2209660.93545,2211,0.000
12628,6092143.90406,2209240.49823,2211,0.000
12629,6097203.63914,2221035.02454,2211,0.000
12630,6098353.91827,2222307.51838,2211,0.000
12631,6097351.26811,2221766.43947,2211,0.000
12632,6038928.89420,1866740.29278,1297,0.000
12633,6015630.87957,1948662.99157,1297,0.000
12634,6064566.93997,2214007.18217,2220,891.902
12635,6081817.90064,2212258.28658,2213,0.000
12636,6063367.98224,2221704.99544,2221,0.000
12637,6064669.09282,2216105.53684,2220,0.000
12638,6064068.11454,2218304.79664,2221,0.000
12639,6076491.63844,2216865.72043,2212,0.000
12640,6075301.57307,2218765.58574,2212,0.000
12641,6074468.59510,2219779.34415,2220,0.000
12642,6063867.03328,2217906.37787,2221,0.000
12643,6063566.24401,2217707.60667,2222,0.000
12644,6062667.43750,2219205.72549,2222,0.000
12645,6063267.06891,2223208.01212,2223,0.000
12646,6062967.71289,2223307.95262,2223,0.000
12647,6064266.74461,2224005.26168,2221,0.000
12648,6033016.26648,1941213.32701,1297,0.000
12649,6057167.66380,2225305.03650,2223,0.000
12650,6059654.90950,2223051.96448,2223,0.000
12651,6061368.45261,2221207.00783,2222,0.000
12652,6059666.93852,2225707.56555,2223,0.000
12653,6062769.40787,2224606.75201,2223,0.000
12654,6058530.46564,2226299.39177,2223,0.000
12655,6058967.31539,2226307.38958,2223,0.000
12656,6056573.51408,2226778.59071,2223,0.000
12657,6068967.20991,2222507.08992,2228,0.000
12658,6068867.82609,2222105.94852,2221,0.000
12659,6069967.06086,2222207.82490,2219,0.000
12660,6069167.82561,2221907.50217,2220,0.000
12661,6069968.81886,2221905.74628,2220,0.000
12662,6064266.60274,2222406.46297,2221,0.000
12663,6064566.88822,2225405.61399,2227,0.000
12664,6064268.46702,2227869.26513,2231,0.000
12665,6067527.49362,2230897.50186,2230,0.000
12666,6071575.87954,2230670.86584,2230,0.000
12667,6064268.59582,2216106.41302,2222,0.000
12668,6064369.40917,2224406.31642,2227,0.000
12669,6063966.97513,2225805.78894,2226,0.000
12670,6068214.87607,2233272.36974,2230,0.000
12671,6063968.40858,2227207.57698,2226,0.000
12672,6064066.18182,2228406.52409,2231,0.000
12673,6039629.95774,1943617.54434,1297,0.000
12674,6064066.97278,2229906.81951,2231,0.000
12675,6066566.47778,2229705.26489,2231,0.000
12676,6045232.17020,1940258.44077,1297,0.000
12677,6069908.59406,2227501.51342,2229,0.000
12678,6070032.61245,2223552.07957,2228,0.000
12679,6069910.82359,2229668.20618,2229,0.000
12680,6071288.58944,2229628.01556,2229,0.000
12681,6069466.76925,2222405.07003,2219,0.000
12682,6067425.00190,2229767.62470,2231,0.000
12683,6093518.58068,2205776.33629,2211,1598.626
12684,6063069.27108,2221706.42953,2221,0.000
12685,6063368.30255,2222207.28008,2221,0.000
12686,6063066.86766,2222107.01534,2221,0.000
12687,6063569.11290,2225905.08536,2226,0.000
12688,6063666.32855,2227205.81921,2226,0.000
12689,6063523.94344,2227895.77319,2226,0.000
12690,6063668.96387,2228407.31481,2232,0.000
12691,6063468.02598,2229607.69781,2232,0.000
12692,6063666.47403,2229907.69840,2232,0.000
12693,6063533.81477,2231083.27238,2233,0.000
12694,6063666.30018,2232107.29371,2233,0.000
12695,6063769.03143,2235206.95208,2233,0.000
12696,6061601.17860,2231121.90863,2233,0.000
12697,6187089.09033,2293016.07141,2290,0.000
12698,6055687.74034,2228273.08875,2224,0.000
12699,6061586.85630,2228381.00971,2232,0.000
12700,6060992.01040,2227989.85380,2232,0.000
12701,6060032.02043,2227326.14186,2225,0.000
12702,6063279.89177,2225893.13405,2226,0.000
12703,6064461.52628,2231032.15828,2230,0.000
12704,6062869.34863,2224906.10815,2226,0.000
12705,6059766.87935,2226006.92228,2223,0.000
12706,6062767.27927,2221707.95146,2223,0.000
12707,6063569.15233,2222106.69500,2221,0.000
12708,6135388.12083,2316636.97505,2273,0.000
12709,6056589.47552,2227497.13547,2224,0.000
12710,6056654.64661,2228214.36240,2224,0.000
12711,6056730.30155,2230303.59457,2235,0.000
12712,6181812.89475,2293233.36470,2290,0.000
12713,6055843.91492,2231407.43703,2235,0.000
12714,6058611.27125,2231277.50345,2234,0.000
12715,6056771.71802,2231359.60544,2235,0.000
12716,6054639.36366,2235953.80881,2237,0.000
12717,6052968.40598,2237305.19852,2241,0.000
12718,6054435.99677,2231425.44895,2235,0.000
12719,6049590.74828,1958900.37937,1297,0.000
12720,6049566.53832,2230905.83577,2238,0.000
12721,6056946.87907,2232996.40534,2235,0.000
12722,6124367.85357,2308105.09686,2269,0.000
12723,6124068.50507,2308205.05888,2286,0.000
12724,6124767.16406,2308304.48322,2269,0.000
12725,6124166.64250,2308803.20651,2286,0.000
12726,6047268.23236,2234207.70782,2238,0.000
12727,6125067.13884,2309205.80900,2273,0.000
12728,6124767.15290,2309404.27750,2286,0.000
12729,6124968.28473,2321903.74067,2286,0.000
12730,6123566.64302,2328632.14432,2286,0.000
12731,6134458.79284,2316872.05158,2273,0.000
12732,6135566.93788,2317305.17749,2274,0.000
12733,6056717.79288,2236210.01888,2241,0.000
12734,6058584.99930,2235812.00524,2241,0.000
12735,6057895.57279,2237895.47170,2241,0.000
12736,6056568.12653,2241407.71967,2240,0.000
12737,6057667.20435,2242606.11518,2240,0.000
12738,6051968.95257,2237006.95333,2240,0.000
12739,6014374.49953,2249002.11440,2308,0.000
12740,6052667.84667,2237605.43595,2240,0.000
12741,6052468.51814,2236904.93117,2237,0.000
12742,6135665.01334,2317778.57168,2284,0.000
12743,6134161.12058,2317034.34790,2273,0.000
12744,6057663.14194,2235836.69922,2241,0.000
12745,6065768.72992,2238406.80937,2246,0.000
12746,6069268.49557,2241106.85410,2246,0.000
12747,6051367.51116,2237105.13827,2240,0.000
12748,6161151.68237,2320268.23211,2279,0.000
12749,6161415.27913,2336176.75236,2279,0.000
12750,6156075.94050,2341500.83978,2279,0.000
12751,6156869.15970,2337303.58970,2279,0.000
12752,6155567.58642,2335903.94103,2279,0.000
12753,6138391.27398,2318808.39672,2281,0.000
12754,6144849.38608,2311986.91851,2276,0.000
12755,6161007.53681,2312340.61727,2278,0.000
12756,6138566.60177,2318002.64485,2281,0.000
12757,6064066.79921,2232106.41438,2230,0.000
12758,6063969.23720,2235204.87180,2233,0.000
12759,6063567.77332,2235905.05151,2242,0.000
12760,6064367.89618,2236605.87157,2246,0.000
12761,6064067.98364,2236807.60172,2242,0.000
12762,6066269.41666,2240307.37050,2246,0.000
12763,6067468.19807,2241306.10679,2246,0.000
12764,6067468.68318,2243407.19944,2245,0.000
12765,6067768.03928,2243307.25507,2245,0.000
12766,6066067.92324,2240506.46461,2243,0.000
12767,6066095.64676,2242521.47085,2243,0.000
12768,6068267.93549,2247505.92387,2245,0.000
12769,6068669.07897,2247406.53412,2245,0.000
12770,6061764.71853,2235756.37427,2242,0.000
12771,6074168.35735,2233204.79833,2246,0.000
12772,6063268.00967,2242607.07984,2243,0.000
12773,6064169.04360,2238006.46406,2242,0.000
12774,6061846.97543,2247526.95813,2244,0.000
12775,6051366.80883,2235608.11081,2237,0.000
12776,6048001.34103,1968860.62020,1299,0.000
12777,6053562.84625,2237190.78583,2241,0.000
12778,6070103.08085,2235129.18786,2246,0.000
12779,6064368.86019,2235906.57192,2230,0.000
12780,6150413.20136,2312448.04694,2277,0.000
12781,6062368.34079,2244807.80452,2244,0.000
12782,6059600.22579,2246073.75184,2244,0.000
12783,6057675.15744,2247344.99534,2244,0.000
12784,6057165.93825,2247339.43127,2240,0.000
12785,6155766.95765,2335504.62607,2279,0.000
12786,6157069.07600,2336802.48837,2279,0.000
12787,6070068.15401,2218505.23301,2220,0.000
12788,6182246.24287,2312042.16820,2287,0.000
12789,6133203.14127,2314614.27786,2273,0.000
12790,6136782.35102,2320630.99098,2282,0.000
12791,6138167.05098,2325002.80466,2282,0.000
12792,6054468.54811,2228105.47993,2224,0.000
12793,6064548.43871,2233908.99597,2230,0.000
12794,6121168.76164,2286405.31277,2264,0.000
12795,6121178.77662,2286900.76771,2264,0.000
12796,6123886.85682,2286765.70560,2259,0.000
12797,6123981.41117,2289432.19400,2258,0.000
12798,6133044.85920,2286470.63298,2256,0.000
12799,6134507.19107,2286401.83001,2256,0.000
12800,6121342.17193,2290786.66814,2269,0.000
12801,6141367.14762,2278404.38226,2252,0.000
12802,6071868.16665,2252606.40469,2291,0.000
12803,6090066.27741,2270506.50285,2248,0.000
12804,6082551.95001,2214782.89130,2215,0.000
12805,6144873.71124,2280989.08061,2252,0.000
12806,6080467.58495,2215406.66399,2215,0.000
12807,6074068.25189,2253604.56018,2247,0.000
12808,6073768.89643,2253704.50685,2248,0.000
12809,6073368.46733,2252605.59147,2247,0.000
12810,6088268.54085,2267005.81565,2247,0.000
12811,6088266.70407,2267304.61546,2248,0.000
12812,6086866.41419,2266505.00440,2248,0.000
12813,6088967.78354,2268106.55946,2248,0.000
12814,6136325.22358,2324999.77151,2282,0.000
12815,6089267.13686,2268006.60899,2248,0.000
12816,6091066.48127,2268506.61441,2247,0.000
12817,6090667.73110,2268205.42516,2247,0.000
12818,6090569.27983,2267104.98738,2247,0.000
12819,6092266.76355,2270907.10743,2248,0.000
12820,6092569.39697,2270807.06818,2248,0.000
12821,6093534.71185,2272402.96712,2248,0.000
12822,6094098.38666,2271386.54399,2249,0.000
12823,6087928.75014,2274290.00748,2248,0.000
12824,6093645.43084,2267839.95572,2249,0.000
12825,6092669.05096,2305604.15261,2248,0.000
12826,6099152.00935,2289908.13766,2249,0.000
12827,6095731.34233,2279514.06443,2248,0.000
12828,6072166.97621,2267306.19821,2248,0.000
12829,6094168.95069,2272303.88285,2249,0.000
12830,6094367.15739,2272104.87183,2249,0.000
12831,6090969.28010,2266106.08798,2247,0.000
12832,6091366.49753,2266105.28551,2247,0.000
12833,6125103.20630,2278877.01772,2251,0.000
12834,6125198.77853,2282193.48638,2261,0.000
12835,6125251.78365,2284168.38475,2258,0.000
12836,6125321.16965,2286753.47006,2258,0.000
12837,6104568.04564,2278006.50365,2249,0.000
12838,6106685.22919,2278606.29534,2249,0.000
12839,6104966.41274,2278905.19595,2249,0.000
12840,6110068.62581,2281003.99772,2249,0.000
12841,6106066.84494,2278806.73120,2249,0.000
12842,6117966.28173,2289403.23815,2265,0.000
12843,6116186.17490,2289864.66780,2268,0.000
12844,6111368.37687,2282705.80420,2249,0.000
12845,6117566.39709,2290405.42224,2269,0.000
12846,6117768.42998,2290104.53396,2269,0.000
12847,6115967.66345,2288206.07548,2265,0.000
12848,6120467.76588,2297103.55718,2268,0.000
12849,6120768.30319,2296803.30587,2268,0.000
12850,6121367.88198,2298103.67454,2268,0.000
12851,6121766.92473,2297804.06131,2269,0.000
12852,6121868.44623,2297305.60964,2269,0.000
12853,6102790.80488,2280043.65735,2249,0.000
12854,6104793.38008,2280042.45931,2249,0.000
12855,6104453.62480,2289526.22198,2249,0.000
12856,6121259.17162,2289406.77672,2264,0.000
12857,6100667.57768,2276403.99797,2249,0.000
12858,6100866.97612,2276004.69361,2249,0.000
12859,6104668.93681,2277606.55910,2249,0.000
12860,6110067.43405,2281204.28979,2249,0.000
12861,6111368.04812,2284406.38294,2249,0.000
12862,6110071.24600,2286240.24244,2249,0.000
12863,6108988.31644,2288459.03907,2267,0.000
12864,6111910.16344,2288459.41914,2267,0.000
12865,6113569.33732,2285204.16255,2267,0.000
12866,6112268.47912,2283705.93232,2249,0.000
12867,6150666.44317,2328832.92442,2280,0.000
12868,6061866.81211,2221305.28200,2223,0.000
12869,6110369.16723,2280703.75106,2250,0.000
12870,6111766.81991,2281404.91318,2266,0.000
12871,6111766.78375,2282504.70252,2266,0.000
12872,6116267.56342,2288004.33252,2265,0.000
12873,6121139.38323,2284209.81658,2263,0.000
12874,6119339.58880,2281001.44639,2262,0.000
12875,6060424.82672,2223605.86439,2223,0.000
12876,6134561.57581,2289161.29964,2270,0.000
12877,6134248.75344,2278608.58460,2251,0.000
12878,6113666.94439,2284804.30612,2265,0.000
12879,6112568.38007,2283504.19062,2266,0.000
12880,6113768.47165,2284305.85611,2265,0.000
12881,6112467.83853,2284406.41739,2267,0.000
12882,6116672.40518,2284250.90764,2266,0.000
12883,6115468.23164,2294306.08207,2268,0.000
12884,6119367.69718,2284250.79903,2263,0.000
12885,6120368.97414,2297703.70754,2268,0.000
12886,6113567.64446,2281103.80517,2250,0.000
12887,6116616.51265,2281189.42277,2250,0.000
12888,6119768.91875,2279506.03983,2261,0.000
12889,6093798.21680,2274149.00693,2248,0.000
12890,6145115.42008,2288891.06301,2252,0.000
12891,6119313.48918,2279784.17860,2262,0.000
12892,6119255.40756,2276151.53406,2251,0.000
12893,6115468.95048,2276105.39887,2250,0.000
12894,6186276.91734,2256178.91679,2290,0.000
12895,6217438.18261,2247322.67004,2290,0.000
12896,6222325.68506,2245842.27286,2290,1583.828
12897,6139769.45188,2289205.31809,2270,0.000
12898,6057705.21541,2225763.38825,2223,0.000
12899,6058130.14195,2226306.83051,2223,0.000
12900,6089284.59457,2271840.65586,2248,0.000
12901,6209617.34761,2255457.03758,2290,0.000
12902,6175630.00349,2256389.21292,2290,0.000
12903,6171767.07684,2350602.55644,2287,0.000
12904,6171466.56051,2350902.82516,2287,0.000
12905,6171470.09502,2351766.14419,2287,0.000
12906,6173068.42772,2352602.95964,2287,0.000
12907,6183268.54083,2362603.98586,2287,0.000
12908,6182266.80601,2361002.62033,2288,0.000
12909,6182669.73391,2360604.38532,2288,0.000
12910,6182995.68228,2360395.35040,2288,0.000
12911,6183869.32487,2362604.22373,2287,0.000
12912,6183867.75933,2362302.23569,2289,0.000
12913,6198382.92825,2378194.60225,2287,0.000
12914,6198005.63580,2378569.17539,2287,0.000
12915,6200169.23588,2380401.83876,2287,0.000
12916,6200467.08652,2380003.14223,2287,0.000
12917,6198705.47098,2380661.24478,2287,0.000
12918,6207066.74632,2384789.04000,2287,202.431
12919,6207388.17579,2384412.68677,2287,0.000
12920,6183269.11946,2367502.12250,2287,0.000
12921,6198434.73477,2382431.48121,2287,0.000
12922,6182297.20673,2319919.63803,2287,0.000
12923,6162069.51192,2341704.04474,2287,0.000
12924,6161666.57198,2342102.27068,2287,0.000
12925,6161704.38815,2341067.12526,2287,0.000
12926,6062183.55434,2224796.44019,2223,0.000
12927,6062441.78495,2224999.63385,2226,0.000
12928,6052168.22419,2233905.75233,2236,0.000
12929,6053942.22858,2236891.72014,2241,0.000
12930,6058663.99987,2228098.16869,2225,0.000
12931,6058136.26069,2227393.33154,2225,0.000
12932,6173481.08207,2351712.02612,2288,0.000
12933,6173468.08052,2352204.81703,2288,0.000
12934,6182942.88570,2351605.09729,2289,0.000
12935,6182941.92301,2352301.10165,2289,0.000
12936,6182675.45072,2340936.28445,2289,0.000
12937,6170230.85986,2259974.49220,2290,0.000
12938,6061603.11211,2229355.61703,2232,0.000
12939,6144932.99020,2315953.73867,2276,0.000
12940,6138901.08963,2316033.73548,2274,0.000
12941,6150947.76406,2330749.16972,2279,0.000
12942,6149836.86362,2330335.83599,2279,0.000
12943,6142269.59773,2324104.64302,2279,0.000
12944,6142569.49065,2323902.88909,2279,0.000
12945,6143568.77582,2324805.10970,2279,0.000
12946,6143869.30391,2324504.84981,2280,0.000
12947,6145967.12102,2326703.85637,2279,0.000
12948,6146267.10103,2326505.38213,2280,0.000
12949,6144867.96679,2326605.36412,2279,0.000
12950,6146037.40181,2321012.61757,2280,0.000
12951,6144952.45889,2317899.99805,2280,0.000
12952,6150624.02615,2326033.71265,2280,0.000
12953,6160513.76537,2272693.61838,2290,0.000
12954,6150453.17278,2317722.63034,2280,0.000
12955,6149150.37130,2354861.71589,2286,0.000
12956,6146433.37176,2380046.72820,2286,0.000
12957,6145669.54283,2379722.56466,2286,0.000
12958,6160367.72625,2340804.32875,2279,0.000
12959,6160668.24737,2340504.06355,2279,0.000
12960,6149676.20280,2329732.80891,2280,0.000
12961,6150748.83127,2331164.88667,2279,0.000
12962,6160477.22950,2341457.97328,2287,0.000
12963,6148980.18975,2341698.22589,2279,0.000
12964,6146994.71752,2341725.35068,2279,0.000
12965,6140896.77668,2341794.10146,2286,0.000
12966,6138167.93806,2321004.13075,2282,0.000
12967,6150681.33053,2330119.44006,2280,0.000
12968,6147868.60170,2340405.07669,2279,0.000
12969,6148288.58822,2342471.90798,2279,0.000
12970,6147907.06743,2342446.05438,2279,0.000
12971,6147369.59700,2340405.36228,2279,0.000
12972,6148367.20959,2355404.77986,2286,0.000
12973,6148367.90350,2351402.78374,2279,0.000
12974,6148866.91106,2351402.49410,2279,0.000
12975,6148869.49898,2355404.40060,2286,0.000
12976,6145975.77475,2379146.35312,2286,0.000
12977,6145989.65722,2380272.06968,2286,0.000
12978,6146083.11945,2380207.17599,2286,0.000
12979,6146136.94231,2379401.37725,2286,0.000
12980,6144269.54380,2326204.51266,2279,0.000
12981,6138920.16927,2273099.26528,2251,0.000
12982,6132232.65375,2278593.75566,2251,0.000
12983,6058734.53096,2229383.20643,2234,0.000
12984,6137673.41489,2273493.84354,2251,0.000
12985,6056718.76199,2229627.60955,2235,0.000
12986,6131240.39328,2315609.21398,2284,0.000
12987,6131268.28406,2315303.14899,2273,0.000
12988,6132172.45320,2316575.63093,2284,0.000
12989,6132369.26020,2316202.65184,2284,0.000
12990,6132568.09417,2315905.12660,2273,0.000
12991,6136530.21858,2318211.65740,2274,0.000
12992,6136169.18615,2317604.16111,2274,0.000
12993,6137355.33234,2318741.02530,2284,0.000
12994,6137566.86558,2318305.27435,2274,0.000
12995,5976786.72529,2210901.05472,2407,0.000
12996,6003848.59405,2065436.34305,1212,0.000
12997,6121293.79724,1944568.60086,1485,0.000
12998,6171878.12918,1939172.83045,1576,0.000
12999,6168792.47650,1943095.88663,1579,0.000
13000,6169648.79087,1942044.25243,1578,0.000
13001,6111568.85580,2051486.21910,1806,0.000
13002,6113264.94647,2047508.14789,1806,0.000
13003,6112517.61251,2051487.15892,1806,0.000
13004,6087365.41048,2064308.36288,1810,0.000
13005,6134264.82756,1985208.58963,1404,0.000
13006,6087980.22384,2058809.58138,1810,0.000
13007,6116290.97878,2024103.06445,1771,0.000
13008,6114153.32279,2022482.56331,1770,0.000
13009,6114865.35519,2028008.24111,1771,0.000
13010,6117365.84572,2025508.98172,1771,0.000
13011,6133467.06974,1986808.86825,1404,0.000
13012,6133467.23362,1987307.84845,1404,0.000
13013,6110458.97812,2023546.24861,1768,0.000
13014,6133965.22791,1986408.22572,1404,0.000
13015,6134065.78043,1986609.07973,1404,0.000
13016,6115633.73829,2039582.61706,1799,0.000
13017,6114640.30026,2038030.09442,1799,0.000
13018,6115819.63449,2036829.94956,1799,0.000
13019,6117803.14786,2037594.44581,1787,0.000
13020,6116298.83270,2032273.76244,1787,0.000
13021,6119047.04905,2029216.38148,1786,0.000
13022,6122187.78017,2030905.31109,1784,0.000
13023,6120172.93888,2027981.56095,1785,0.000
13024,6122166.29581,2023207.72932,1774,0.000
13025,6124408.41984,2021483.55449,1766,0.000
13026,6125167.21526,2022609.01196,1775,0.000
13027,6127842.07451,2027140.13689,1776,0.000
13028,6126421.10233,2024942.46061,1775,0.000
13029,6128675.33550,2023549.52791,1775,0.000
13030,6124267.29422,2026408.22352,1775,0.000
13031,6130843.17900,2018794.05517,1765,0.000
13032,6132964.65378,1990006.56436,1404,0.000
13033,6132370.99961,2024137.06511,1763,0.000
13034,6130884.69013,2021704.77332,1764,0.000
13035,6133065.61260,1989606.65630,1404,0.000
13036,6130241.10870,2020714.12322,1764,0.000
13037,6130983.27666,2017523.16618,1765,0.000
13038,6117212.71829,2031336.76270,1786,0.000
